transaction_id,employee_id,department,date,time,merchant_name,amount_eur,payment_channel,expense_context
TX02073,EMP_0261,Engineering,2026-06-05,14:21,Restaurant Adler,11.22,Personal_Card_Reimbursement,Daily_Expense
TX02074,EMP_0094,Consulting,2026-06-05,14:22,SNCF,37.13,TMC_Corporate,Business_Trip
TX02075,EMP_0023,Consulting,2026-06-05,14:25,Starbucks,10.95,Personal_Card_Reimbursement,Daily_Expense
TX02076,EMP_0385,Consulting,2026-06-05,14:29,Pret A Manger,8.36,Personal_Card_Reimbursement,Daily_Expense
TX02077,EMP_0091,Sales,2026-06-05,14:30,Restaurant Adler,12.31,Personal_Card_Reimbursement,Daily_Expense
TX02078,EMP_0365,Sales,2026-06-05,14:32,Restaurant Adler,14.36,Personal_Card_Reimbursement,Daily_Expense
TX02079,EMP_0014,Sales,2026-06-05,14:37,Starbucks,14.73,Personal_Card_Reimbursement,Daily_Expense
TX02080,EMP_0024,Engineering,2026-06-05,14:39,Restaurant Adler,27.6,Personal_Card_Reimbursement,Daily_Expense
TX02081,EMP_0322,Engineering,2026-06-05,14:40,KLM,191.26,TMC_Corporate,Business_Trip
TX02082,EMP_0016,Operations,2026-06-05,14:46,Restaurant Adler,7.9,Personal_Card_Reimbursement,Daily_Expense
TX02083,EMP_0133,Engineering,2026-06-05,14:47,Staples,19.79,Personal_Card_Reimbursement,Daily_Expense
TX02084,EMP_0239,Sales,2026-06-05,14:49,Pret A Manger,13.7,Personal_Card_Reimbursement,Daily_Expense
TX02085,EMP_0126,Engineering,2026-06-05,14:53,Starbucks,4.0,Personal_Card_Reimbursement,Daily_Expense
TX02086,EMP_0142,Engineering,2026-06-05,14:53,Pret A Manger,34.92,Personal_Card_Reimbursement,Daily_Expense
TX02087,EMP_0002,Engineering,2026-06-05,14:54,Restaurant Adler,22.19,Personal_Card_Reimbursement,Daily_Expense
TX02088,EMP_0169,Consulting,2026-06-05,14:55,Pret A Manger,12.3,Personal_Card_Reimbursement,Daily_Expense
TX02089,EMP_0171,Consulting,2026-06-05,14:55,Restaurant Adler,20.03,Personal_Card_Reimbursement,Daily_Expense
TX02090,EMP_0066,Consulting,2026-06-05,14:57,Starbucks,11.09,Personal_Card_Reimbursement,Daily_Expense
TX02091,EMP_0247,Operations,2026-06-05,14:57,Starbucks,16.78,Personal_Card_Reimbursement,Daily_Expense
TX02092,EMP_0368,Consulting,2026-06-05,14:58,Starbucks,18.1,Personal_Card_Reimbursement,Daily_Expense
TX02093,EMP_0160,Engineering,2026-06-05,15:13,Marriott Muenchen,248.18,TMC_Corporate,Business_Trip
TX02094,EMP_0397,Marketing,2026-06-05,15:16,Staples,27.63,Personal_Card_Reimbursement,Daily_Expense
TX02095,EMP_0189,Engineering,2026-06-05,15:33,Motel One Wien,151.93,Personal_Card_Reimbursement,Business_Trip
TX02096,EMP_0056,Consulting,2026-06-05,15:38,Motel One Wien,185.8,Personal_Card_Reimbursement,Business_Trip
TX02097,EMP_0240,Sales,2026-06-05,15:44,Staples,29.95,Personal_Card_Reimbursement,Daily_Expense
TX02098,EMP_0068,Consulting,2026-06-05,15:54,Ibis Paris Est,107.79,TMC_Corporate,Business_Trip
TX02099,EMP_0396,Engineering,2026-06-05,16:13,Marriott Muenchen,144.85,Personal_Card_Reimbursement,Business_Trip
TX02100,EMP_0198,Marketing,2026-06-05,16:25,Bolt Operations OU,19.05,TMC_Corporate,Business_Trip
TX02101,EMP_0385,Consulting,2026-06-05,17:00,BVG,2.89,Personal_Card_Reimbursement,Daily_Expense
TX02102,EMP_0220,Consulting,2026-06-05,17:01,Ryanair,177.26,TMC_Corporate,Business_Trip
TX02103,EMP_0352,Sales,2026-06-05,17:02,Free Now,11.67,Personal_Card_Reimbursement,Daily_Expense
TX02104,EMP_0119,Sales,2026-06-05,17:04,RATP,2.87,Personal_Card_Reimbursement,Daily_Expense
TX02105,EMP_0165,Sales,2026-06-05,17:05,Wiener Linien,2.14,Personal_Card_Reimbursement,Daily_Expense
TX02106,EMP_0140,Engineering,2026-06-05,17:06,Metro Paris,3.69,Personal_Card_Reimbursement,Daily_Expense
TX02107,EMP_0288,Sales,2026-06-05,17:08,Metro Paris,3.02,Personal_Card_Reimbursement,Daily_Expense
TX02108,EMP_0232,Consulting,2026-06-05,17:08,BVG,2.77,Personal_Card_Reimbursement,Daily_Expense
TX02109,EMP_0054,Consulting,2026-06-05,17:09,Metro Paris,2.25,Personal_Card_Reimbursement,Daily_Expense
TX02110,EMP_0104,Consulting,2026-06-05,17:09,Wiener Linien,3.32,Personal_Card_Reimbursement,Daily_Expense
TX02111,EMP_0101,Engineering,2026-06-05,17:12,Wiener Linien,2.31,Personal_Card_Reimbursement,Daily_Expense
TX02112,EMP_0203,Engineering,2026-06-05,17:15,Airbnb Payments,153.69,Personal_Card_Reimbursement,Business_Trip
TX02113,EMP_0372,Sales,2026-06-05,17:15,Wiener Linien,3.35,Personal_Card_Reimbursement,Daily_Expense
TX02114,EMP_0199,Operations,2026-06-05,17:18,Wiener Linien,3.49,Personal_Card_Reimbursement,Daily_Expense
TX02115,EMP_0341,Sales,2026-06-05,17:18,MVV,2.53,Personal_Card_Reimbursement,Daily_Expense
TX02116,EMP_0330,Sales,2026-06-05,17:19,RATP,3.5,Personal_Card_Reimbursement,Daily_Expense
TX02117,EMP_0237,Marketing,2026-06-05,17:22,MVV,2.62,Personal_Card_Reimbursement,Daily_Expense
TX02118,EMP_0300,Engineering,2026-06-05,17:22,Free Now,9.6,Personal_Card_Reimbursement,Daily_Expense
TX02119,EMP_0160,Engineering,2026-06-05,17:23,MVV,3.47,Personal_Card_Reimbursement,Daily_Expense
TX02120,EMP_0166,Consulting,2026-06-05,17:24,TravelPlus Agentur,2.48,Personal_Card_Reimbursement,Daily_Expense
TX02121,EMP_0201,Engineering,2026-06-05,17:25,Bolt Operations OU,9.78,Personal_Card_Reimbursement,Daily_Expense
TX02122,EMP_0219,Engineering,2026-06-05,17:27,Uber BV,14.91,Personal_Card_Reimbursement,Daily_Expense
TX02123,EMP_0195,Engineering,2026-06-05,17:30,MVV,2.67,Personal_Card_Reimbursement,Daily_Expense
TX02124,EMP_0169,Consulting,2026-06-05,17:34,Wiener Linien,2.14,Personal_Card_Reimbursement,Daily_Expense
TX02125,EMP_0133,Engineering,2026-06-05,17:35,MVV,2.72,Personal_Card_Reimbursement,Daily_Expense
TX02126,EMP_0033,Engineering,2026-06-05,17:37,BVG,2.17,Personal_Card_Reimbursement,Daily_Expense
TX02127,EMP_0134,Engineering,2026-06-05,17:38,Metro Paris,2.75,Personal_Card_Reimbursement,Daily_Expense
TX02128,EMP_0226,Engineering,2026-06-05,17:38,BVG,2.39,Personal_Card_Reimbursement,Daily_Expense
TX02129,EMP_0068,Consulting,2026-06-05,17:40,Air France,530.23,TMC_Corporate,Business_Trip
TX02130,EMP_0026,Operations,2026-06-05,17:40,BVG,2.82,Personal_Card_Reimbursement,Daily_Expense
TX02131,EMP_0242,Consulting,2026-06-05,17:41,Wiener Linien,2.56,Personal_Card_Reimbursement,Daily_Expense
TX02132,EMP_0198,Marketing,2026-06-05,17:41,Novotel Amsterdam,314.96,TMC_Corporate,Business_Trip
TX02133,EMP_0168,Engineering,2026-06-05,17:42,Bolt Operations OU,10.12,Personal_Card_Reimbursement,Daily_Expense
TX02134,EMP_0317,Sales,2026-06-05,17:45,Free Now,24.05,Personal_Card_Reimbursement,Business_Trip
TX02135,EMP_0159,Engineering,2026-06-05,17:46,RATP,2.35,Personal_Card_Reimbursement,Daily_Expense
TX02136,EMP_0010,Marketing,2026-06-05,17:47,Free Now,8.28,Personal_Card_Reimbursement,Daily_Expense
TX02137,EMP_0370,Engineering,2026-06-05,17:47,Wiener Linien,3.26,Personal_Card_Reimbursement,Daily_Expense
TX02138,EMP_0275,Sales,2026-06-05,17:50,Metro Paris,4.11,Personal_Card_Reimbursement,Daily_Expense
TX02139,EMP_0074,Operations,2026-06-05,17:51,Air France,83.52,TMC_Corporate,Business_Trip
TX02140,EMP_0375,Consulting,2026-06-05,17:52,Metro Paris,2.66,Personal_Card_Reimbursement,Daily_Expense
TX02141,EMP_0208,Consulting,2026-06-05,17:54,Free Now,8.08,Personal_Card_Reimbursement,Daily_Expense
TX02142,EMP_0315,Sales,2026-06-05,17:55,BVG,2.51,Personal_Card_Reimbursement,Daily_Expense
TX02143,EMP_0229,Marketing,2026-06-05,17:55,RATP,3.25,Personal_Card_Reimbursement,Daily_Expense
TX02144,EMP_0325,Engineering,2026-06-05,17:59,Bolt Operations OU,8.47,Personal_Card_Reimbursement,Daily_Expense
TX02145,EMP_0296,Sales,2026-06-05,18:00,Wiener Linien,3.86,Personal_Card_Reimbursement,Daily_Expense
TX02146,EMP_0157,Marketing,2026-06-05,18:01,RATP,2.47,Personal_Card_Reimbursement,Daily_Expense
TX02147,EMP_0030,Consulting,2026-06-05,18:01,Uber BV,17.17,Personal_Card_Reimbursement,Daily_Expense
TX02148,EMP_0120,Marketing,2026-06-05,18:03,Metro Paris,3.92,Personal_Card_Reimbursement,Daily_Expense
TX02149,EMP_0075,Engineering,2026-06-05,18:03,MVV,2.61,Personal_Card_Reimbursement,Daily_Expense
TX02150,EMP_0396,Engineering,2026-06-05,18:04,BVG,1.98,Personal_Card_Reimbursement,Daily_Expense
TX02151,EMP_0241,Consulting,2026-06-05,18:07,BVG,3.81,Personal_Card_Reimbursement,Daily_Expense
TX02152,EMP_0073,Consulting,2026-06-05,18:07,Metro Paris,2.12,Personal_Card_Reimbursement,Daily_Expense
TX02153,EMP_0113,Marketing,2026-06-05,18:08,Wiener Linien,2.28,Personal_Card_Reimbursement,Daily_Expense
TX02154,EMP_0359,Sales,2026-06-05,18:08,Metro Paris,2.51,Personal_Card_Reimbursement,Daily_Expense
TX02155,EMP_0400,Sales,2026-06-05,18:12,Eurostar,76.13,TMC_Corporate,Business_Trip
TX02156,EMP_0254,Operations,2026-06-05,18:18,Wiener Linien,2.19,Personal_Card_Reimbursement,Daily_Expense
TX02157,EMP_0290,Sales,2026-06-05,18:19,Wiener Linien,2.7,Personal_Card_Reimbursement,Daily_Expense
TX02158,EMP_0059,Marketing,2026-06-05,18:19,Bolt Operations OU,9.3,Personal_Card_Reimbursement,Daily_Expense
TX02159,EMP_0214,Operations,2026-06-05,18:20,BVG,2.97,Personal_Card_Reimbursement,Daily_Expense
TX02160,EMP_0038,Marketing,2026-06-05,18:24,Uber BV,12.93,Personal_Card_Reimbursement,Daily_Expense
TX02161,EMP_0114,Engineering,2026-06-05,18:26,Metro Paris,3.63,Personal_Card_Reimbursement,Daily_Expense
TX02162,EMP_0281,Operations,2026-06-05,18:30,Uber BV,10.91,Personal_Card_Reimbursement,Daily_Expense
TX02163,EMP_0136,Marketing,2026-06-05,18:31,Metro Paris,3.12,Personal_Card_Reimbursement,Daily_Expense
TX02164,EMP_0353,Consulting,2026-06-05,18:31,Uber BV,14.1,Personal_Card_Reimbursement,Daily_Expense
TX02165,EMP_0217,Marketing,2026-06-05,18:32,BVG,2.5,Personal_Card_Reimbursement,Daily_Expense
TX02166,EMP_0127,Engineering,2026-06-05,18:33,BVG,3.61,Personal_Card_Reimbursement,Daily_Expense
TX02167,EMP_0335,Consulting,2026-06-05,18:35,Wiener Linien,3.21,Personal_Card_Reimbursement,Daily_Expense
TX02168,EMP_0151,Sales,2026-06-05,18:35,Uber BV,9.89,Personal_Card_Reimbursement,Daily_Expense
TX02169,EMP_0053,Consulting,2026-06-05,18:37,MVV,3.35,Personal_Card_Reimbursement,Daily_Expense
TX02170,EMP_0239,Sales,2026-06-05,18:38,BVG,1.92,Personal_Card_Reimbursement,Daily_Expense
TX02171,EMP_0355,Operations,2026-06-05,18:39,Free Now,9.37,Personal_Card_Reimbursement,Daily_Expense
TX02172,EMP_0292,Consulting,2026-06-05,18:39,Free Now,12.6,Personal_Card_Reimbursement,Daily_Expense
TX02173,EMP_0066,Consulting,2026-06-05,18:40,Bolt Operations OU,18.14,Personal_Card_Reimbursement,Daily_Expense
TX02174,EMP_0112,Consulting,2026-06-05,18:40,BVG,3.76,Personal_Card_Reimbursement,Daily_Expense
TX02175,EMP_0116,Sales,2026-06-05,18:41,Stadtwerke Payment,2.08,Personal_Card_Reimbursement,Daily_Expense
TX02176,EMP_0248,Sales,2026-06-05,18:44,Lufthansa,414.83,TMC_Corporate,Business_Trip
TX02177,EMP_0317,Sales,2026-06-05,18:46,Hilton Hotel Berlin,133.66,Personal_Card_Reimbursement,Business_Trip
TX02178,EMP_0343,Engineering,2026-06-05,18:48,RATP,2.32,Personal_Card_Reimbursement,Daily_Expense
TX02179,EMP_0368,Consulting,2026-06-05,18:48,Bolt Operations OU,9.85,Personal_Card_Reimbursement,Daily_Expense
TX02180,EMP_0164,Engineering,2026-06-05,18:53,Global Conf Services Ltd,3.84,Personal_Card_Reimbursement,Daily_Expense
TX02181,EMP_0123,Sales,2026-06-05,18:53,Metro Paris,2.61,Personal_Card_Reimbursement,Daily_Expense
TX02182,EMP_0357,Engineering,2026-06-05,18:53,Wiener Linien,2.32,Personal_Card_Reimbursement,Daily_Expense
TX02183,EMP_0380,Consulting,2026-06-05,18:55,MVV,3.54,Personal_Card_Reimbursement,Daily_Expense
TX02184,EMP_0228,Engineering,2026-06-05,18:55,Metro Paris,2.57,Personal_Card_Reimbursement,Daily_Expense
TX02185,EMP_0202,Consulting,2026-06-05,18:55,Wiener Linien,2.67,Personal_Card_Reimbursement,Daily_Expense
TX02186,EMP_0324,Engineering,2026-06-05,18:56,Free Now,8.22,Personal_Card_Reimbursement,Daily_Expense
TX02187,EMP_0040,Engineering,2026-06-05,18:58,RATP,3.43,Personal_Card_Reimbursement,Daily_Expense
TX02188,EMP_0283,Marketing,2026-06-05,18:58,MVV,2.28,Personal_Card_Reimbursement,Daily_Expense
TX02189,EMP_0303,Engineering,2026-06-05,19:00,Bolt Operations OU,5.64,Personal_Card_Reimbursement,Daily_Expense
TX02190,EMP_0001,Engineering,2026-06-05,19:02,Metro Paris,2.22,Personal_Card_Reimbursement,Daily_Expense
TX02191,EMP_0192,Consulting,2026-06-05,19:03,Free Now,13.97,Personal_Card_Reimbursement,Daily_Expense
TX02192,EMP_0285,Consulting,2026-06-05,19:03,Uber BV,10.41,Personal_Card_Reimbursement,Daily_Expense
TX02193,EMP_0249,Consulting,2026-06-05,19:05,Metro Paris,2.72,Personal_Card_Reimbursement,Daily_Expense
TX02194,EMP_0056,Consulting,2026-06-05,19:05,BVG,3.04,Personal_Card_Reimbursement,Daily_Expense
TX02195,EMP_0396,Engineering,2026-06-05,19:06,Uber BV,17.75,Personal_Card_Reimbursement,Business_Trip
TX02196,EMP_0188,Engineering,2026-06-05,19:13,Bolt Operations OU,12.57,Personal_Card_Reimbursement,Daily_Expense
TX02197,EMP_0333,Sales,2026-06-05,19:18,Free Now,13.28,Personal_Card_Reimbursement,Daily_Expense
TX02198,EMP_0398,Marketing,2026-06-05,19:20,RATP,2.74,Personal_Card_Reimbursement,Daily_Expense
TX02199,EMP_0060,Sales,2026-06-05,19:21,Metro Paris,3.46,Personal_Card_Reimbursement,Daily_Expense
TX02200,EMP_0037,Engineering,2026-06-05,19:22,MVV,3.57,Personal_Card_Reimbursement,Daily_Expense
TX02201,EMP_0153,Consulting,2026-06-05,19:22,Wiener Linien,2.17,Personal_Card_Reimbursement,Daily_Expense
TX02202,EMP_0085,Engineering,2026-06-05,19:25,QuickPark Flughafen,12.15,Personal_Card_Reimbursement,Daily_Expense
TX02203,EMP_0179,Marketing,2026-06-05,19:28,BVG,2.03,Personal_Card_Reimbursement,Daily_Expense
TX02204,EMP_0331,Consulting,2026-06-05,19:29,Uber BV,11.9,Personal_Card_Reimbursement,Daily_Expense
TX02205,EMP_0224,Engineering,2026-06-05,19:29,Bolt Operations OU,10.7,Personal_Card_Reimbursement,Daily_Expense
TX02206,EMP_0342,Marketing,2026-06-05,19:30,Uber BV,19.12,Personal_Card_Reimbursement,Daily_Expense
TX02207,EMP_0261,Engineering,2026-06-05,19:35,Metro Paris,3.53,Personal_Card_Reimbursement,Daily_Expense
TX02208,EMP_0227,Engineering,2026-06-05,19:35,Metro Paris,3.45,Personal_Card_Reimbursement,Daily_Expense
TX02209,EMP_0018,Marketing,2026-06-05,19:37,BVG,3.31,Personal_Card_Reimbursement,Daily_Expense
TX02210,EMP_0234,Engineering,2026-06-05,19:39,Metro Paris,3.23,Personal_Card_Reimbursement,Daily_Expense
TX02211,EMP_0392,Engineering,2026-06-05,19:39,Wiener Linien,2.63,Personal_Card_Reimbursement,Daily_Expense
TX02212,EMP_0361,Operations,2026-06-05,19:41,Metro Paris,3.54,Personal_Card_Reimbursement,Daily_Expense
TX02213,EMP_0109,Engineering,2026-06-05,19:41,Uber BV,15.27,Personal_Card_Reimbursement,Daily_Expense
TX02214,EMP_0191,Engineering,2026-06-05,19:43,RATP,3.35,Personal_Card_Reimbursement,Daily_Expense
TX02215,EMP_0100,Operations,2026-06-05,19:44,Wiener Linien,2.14,Personal_Card_Reimbursement,Daily_Expense
TX02216,EMP_0396,Engineering,2026-06-05,19:45,Bolt Operations OU,19.17,Personal_Card_Reimbursement,Business_Trip
TX02217,EMP_0289,Sales,2026-06-05,19:47,Wiener Linien,2.7,Personal_Card_Reimbursement,Daily_Expense
TX02218,EMP_0348,Engineering,2026-06-05,19:47,Uber BV,14.31,Personal_Card_Reimbursement,Daily_Expense
TX02219,EMP_0276,Sales,2026-06-05,19:47,MVV,3.17,Personal_Card_Reimbursement,Daily_Expense
TX02220,EMP_0243,Sales,2026-06-05,19:49,Uber BV,10.6,Personal_Card_Reimbursement,Daily_Expense
TX02221,EMP_0257,Sales,2026-06-05,19:50,RATP,2.33,Personal_Card_Reimbursement,Daily_Expense
TX02222,EMP_0091,Sales,2026-06-05,19:50,MVV,2.35,Personal_Card_Reimbursement,Daily_Expense
TX02223,EMP_0126,Engineering,2026-06-05,19:50,Metro Paris,2.96,Personal_Card_Reimbursement,Daily_Expense
TX02224,EMP_0013,Sales,2026-06-05,19:53,MVV,2.77,Personal_Card_Reimbursement,Daily_Expense
TX02225,EMP_0206,Sales,2026-06-05,19:53,Bolt Operations OU,11.14,Personal_Card_Reimbursement,Daily_Expense
TX02226,EMP_0146,Marketing,2026-06-05,19:54,RATP,2.73,Personal_Card_Reimbursement,Daily_Expense
TX02227,EMP_0388,Consulting,2026-06-05,19:54,Bolt Operations OU,18.82,Personal_Card_Reimbursement,Daily_Expense
TX02228,EMP_0222,Sales,2026-06-05,19:57,BVG,2.92,Personal_Card_Reimbursement,Daily_Expense
TX02229,EMP_0279,Sales,2026-06-05,19:57,RATP,2.08,Personal_Card_Reimbursement,Daily_Expense
TX02230,EMP_0072,Operations,2026-06-05,20:27,KLM,485.74,TMC_Corporate,Business_Trip
TX02231,EMP_0053,Consulting,2026-06-05,20:30,Airbnb Payments,361.17,Personal_Card_Reimbursement,Business_Trip
TX02232,EMP_0064,Engineering,2026-06-05,21:18,Motel One Wien,101.34,TMC_Corporate,Business_Trip
TX02233,EMP_0237,Marketing,2026-06-05,21:33,Marriott Muenchen,90.33,TMC_Corporate,Business_Trip
TX02234,EMP_0180,Engineering,2026-06-05,21:45,Marriott Muenchen,192.97,Personal_Card_Reimbursement,Business_Trip
TX02235,EMP_0180,Engineering,2026-06-05,21:50,Novotel Amsterdam,194.88,TMC_Corporate,Business_Trip
TX02236,EMP_0351,Engineering,2026-06-05,21:53,Novotel Amsterdam,142.98,TMC_Corporate,Business_Trip
TX02237,EMP_0220,Consulting,2026-06-05,21:56,Airbnb Payments,111.15,TMC_Corporate,Business_Trip
TX02238,EMP_0248,Sales,2026-06-05,22:22,Ibis Paris Est,142.13,TMC_Corporate,Business_Trip
TX02239,EMP_0094,Consulting,2026-06-05,22:28,Airbnb Payments,205.89,TMC_Corporate,Business_Trip
TX02240,EMP_0068,Consulting,2026-06-05,22:43,Free Now,14.06,TMC_Corporate,Business_Trip
TX02241,EMP_0074,Operations,2026-06-05,22:45,Gasthaus Krone,159.05,TMC_Corporate,Business_Trip
TX02242,EMP_0180,Engineering,2026-06-06,15:55,Hilton Hotel Berlin,89.62,Personal_Card_Reimbursement,Business_Trip
TX02243,EMP_0068,Consulting,2026-06-06,16:40,Hilton Hotel Berlin,253.72,TMC_Corporate,Business_Trip
TX02244,EMP_0317,Sales,2026-06-06,17:30,Motel One Wien,111.6,Personal_Card_Reimbursement,Business_Trip
TX02245,EMP_0378,Sales,2026-06-06,18:41,Hilton Hotel Berlin,135.33,Personal_Card_Reimbursement,Business_Trip
TX02246,EMP_0400,Sales,2026-06-06,19:10,Airbnb Payments,116.78,TMC_Corporate,Business_Trip
TX02247,EMP_0220,Consulting,2026-06-06,20:15,Hilton Hotel Berlin,111.01,TMC_Corporate,Business_Trip
TX02248,EMP_0064,Engineering,2026-06-06,20:20,Motel One Wien,187.72,TMC_Corporate,Business_Trip
TX02249,EMP_0183,Marketing,2026-06-06,21:20,Novotel Amsterdam,138.52,Personal_Card_Reimbursement,Business_Trip
TX02250,EMP_0198,Marketing,2026-06-06,21:41,Airbnb Payments,209.75,TMC_Corporate,Business_Trip
TX02251,EMP_0248,Sales,2026-06-06,21:43,Marriott Muenchen,144.98,TMC_Corporate,Business_Trip
TX02252,EMP_0196,Consulting,2026-06-06,21:57,Novotel Amsterdam,76.63,Personal_Card_Reimbursement,Business_Trip
TX02253,EMP_0351,Engineering,2026-06-06,22:00,Ibis Paris Est,156.16,TMC_Corporate,Business_Trip
TX02254,EMP_0400,Sales,2026-06-07,15:23,Novotel Amsterdam,146.45,TMC_Corporate,Business_Trip
TX02255,EMP_0248,Sales,2026-06-07,17:13,Ibis Paris Est,95.42,TMC_Corporate,Business_Trip
TX02256,EMP_0351,Engineering,2026-06-07,17:37,Airbnb Payments,102.24,TMC_Corporate,Business_Trip
TX02257,EMP_0196,Consulting,2026-06-07,20:39,Ibis Paris Est,124.92,Personal_Card_Reimbursement,Business_Trip
TX02258,EMP_0248,Sales,2026-06-08,06:00,Ryanair,475.59,Personal_Card_Reimbursement,Business_Trip
TX02259,EMP_0075,Engineering,2026-06-08,06:15,KLM,572.83,TMC_Corporate,Business_Trip
TX02260,EMP_0270,Sales,2026-06-08,06:27,BVG,2.97,Personal_Card_Reimbursement,Daily_Expense
TX02261,EMP_0285,Consulting,2026-06-08,06:38,Uber BV,10.19,Personal_Card_Reimbursement,Daily_Expense
TX02262,EMP_0144,Sales,2026-06-08,06:39,BVG,2.97,Personal_Card_Reimbursement,Daily_Expense
TX02263,EMP_0029,Engineering,2026-06-08,06:41,Metro Paris,2.84,Personal_Card_Reimbursement,Daily_Expense
TX02264,EMP_0222,Sales,2026-06-08,06:50,BVG,2.86,Personal_Card_Reimbursement,Daily_Expense
TX02265,EMP_0378,Sales,2026-06-08,06:58,RATP,2.63,Personal_Card_Reimbursement,Daily_Expense
TX02266,EMP_0233,Sales,2026-06-08,07:07,MVV,3.23,Personal_Card_Reimbursement,Daily_Expense
TX02267,EMP_0244,Operations,2026-06-08,07:07,BVG,3.07,Personal_Card_Reimbursement,Daily_Expense
TX02268,EMP_0058,Marketing,2026-06-08,07:09,Free Now,10.01,Personal_Card_Reimbursement,Daily_Expense
TX02269,EMP_0188,Engineering,2026-06-08,07:10,Bolt Operations OU,11.95,Personal_Card_Reimbursement,Daily_Expense
TX02270,EMP_0120,Marketing,2026-06-08,07:11,Metro Paris,3.83,Personal_Card_Reimbursement,Daily_Expense
TX02271,EMP_0367,Engineering,2026-06-08,07:18,BVG,2.24,Personal_Card_Reimbursement,Daily_Expense
TX02272,EMP_0239,Sales,2026-06-08,07:22,BVG,2.29,Personal_Card_Reimbursement,Daily_Expense
TX02273,EMP_0034,Sales,2026-06-08,07:22,RATP,2.23,Personal_Card_Reimbursement,Daily_Expense
TX02274,EMP_0329,Sales,2026-06-08,07:23,Metro Paris,2.53,Personal_Card_Reimbursement,Daily_Expense
TX02275,EMP_0343,Engineering,2026-06-08,07:25,RATP,2.67,Personal_Card_Reimbursement,Daily_Expense
TX02276,EMP_0261,Engineering,2026-06-08,07:26,Metro Paris,3.29,Personal_Card_Reimbursement,Daily_Expense
TX02277,EMP_0382,Operations,2026-06-08,07:26,Uber BV,13.96,Personal_Card_Reimbursement,Daily_Expense
TX02278,EMP_0279,Sales,2026-06-08,07:27,RATP,1.91,Personal_Card_Reimbursement,Daily_Expense
TX02279,EMP_0045,Sales,2026-06-08,07:29,Metro Paris,2.67,Personal_Card_Reimbursement,Daily_Expense
TX02280,EMP_0206,Sales,2026-06-08,07:32,Bolt Operations OU,10.59,Personal_Card_Reimbursement,Daily_Expense
TX02281,EMP_0026,Operations,2026-06-08,07:33,BVG,2.94,Personal_Card_Reimbursement,Daily_Expense
TX02282,EMP_0344,Sales,2026-06-08,07:33,MVV,2.23,Personal_Card_Reimbursement,Daily_Expense
TX02283,EMP_0204,Engineering,2026-06-08,07:34,MVV,3.42,Personal_Card_Reimbursement,Daily_Expense
TX02284,EMP_0108,Marketing,2026-06-08,07:34,Bolt Operations OU,12.35,Personal_Card_Reimbursement,Daily_Expense
TX02285,EMP_0205,Operations,2026-06-08,07:35,RATP,3.43,Personal_Card_Reimbursement,Daily_Expense
TX02286,EMP_0258,Consulting,2026-06-08,07:36,Metro Paris,3.08,Personal_Card_Reimbursement,Daily_Expense
TX02287,EMP_0379,Engineering,2026-06-08,07:37,Wiener Linien,3.35,Personal_Card_Reimbursement,Daily_Expense
TX02288,EMP_0040,Engineering,2026-06-08,07:38,RATP,3.88,Personal_Card_Reimbursement,Daily_Expense
TX02289,EMP_0324,Engineering,2026-06-08,07:38,Free Now,8.89,Personal_Card_Reimbursement,Daily_Expense
TX02290,EMP_0328,Marketing,2026-06-08,07:40,Bolt Operations OU,9.32,Personal_Card_Reimbursement,Daily_Expense
TX02291,EMP_0306,Engineering,2026-06-08,07:40,Uber BV,10.61,Personal_Card_Reimbursement,Daily_Expense
TX02292,EMP_0134,Engineering,2026-06-08,07:42,Metro Paris,2.78,Personal_Card_Reimbursement,Daily_Expense
TX02293,EMP_0119,Sales,2026-06-08,07:42,RATP,2.99,Personal_Card_Reimbursement,Daily_Expense
TX02294,EMP_0053,Consulting,2026-06-08,07:44,MVV,3.75,Personal_Card_Reimbursement,Daily_Expense
TX02295,EMP_0231,Consulting,2026-06-08,07:44,MVV,2.79,Personal_Card_Reimbursement,Daily_Expense
TX02296,EMP_0292,Consulting,2026-06-08,07:45,Free Now,12.4,Personal_Card_Reimbursement,Daily_Expense
TX02297,EMP_0087,Engineering,2026-06-08,07:46,RATP,3.18,Personal_Card_Reimbursement,Daily_Expense
TX02298,EMP_0077,Consulting,2026-06-08,07:46,BVG,2.36,Personal_Card_Reimbursement,Daily_Expense
TX02299,EMP_0245,Sales,2026-06-08,07:46,Metro Paris,3.27,Personal_Card_Reimbursement,Daily_Expense
TX02300,EMP_0368,Consulting,2026-06-08,07:47,Bolt Operations OU,9.92,Personal_Card_Reimbursement,Daily_Expense
TX02301,EMP_0341,Sales,2026-06-08,07:47,MVV,2.53,Personal_Card_Reimbursement,Daily_Expense
TX02302,EMP_0361,Operations,2026-06-08,07:47,Metro Paris,3.01,Personal_Card_Reimbursement,Daily_Expense
TX02303,EMP_0128,Sales,2026-06-08,07:48,Metro Paris,2.3,Personal_Card_Reimbursement,Daily_Expense
TX02304,EMP_0325,Engineering,2026-06-08,07:48,Bolt Operations OU,8.55,Personal_Card_Reimbursement,Daily_Expense
TX02305,EMP_0059,Marketing,2026-06-08,07:48,Bolt Operations OU,9.08,Personal_Card_Reimbursement,Daily_Expense
TX02306,EMP_0342,Marketing,2026-06-08,07:48,Uber BV,20.42,Personal_Card_Reimbursement,Daily_Expense
