transaction_id,employee_id,department,date,time,merchant_name,amount_eur,payment_channel,expense_context
TX0520,EMP_019,Sales,2026-06-08,15:46,Vapiano,18.27,Personal_Card_Reimbursement,Daily_Expense
TX0521,EMP_085,Consulting,2026-06-08,16:27,Starbucks,22.63,Personal_Card_Reimbursement,Daily_Expense
TX0522,EMP_075,Consulting,2026-06-08,16:32,Restaurant Adler,7.52,Personal_Card_Reimbursement,Daily_Expense
TX0523,EMP_032,Engineering,2026-06-08,16:34,Pret A Manger,14.59,Personal_Card_Reimbursement,Daily_Expense
TX0524,EMP_084,Consulting,2026-06-08,16:45,Vapiano,22.44,Personal_Card_Reimbursement,Daily_Expense
TX0525,EMP_094,Operations,2026-06-08,16:49,Starbucks,25.07,Personal_Card_Reimbursement,Daily_Expense
TX0526,EMP_034,Engineering,2026-06-08,17:38,Vapiano,17.64,Personal_Card_Reimbursement,Daily_Expense
TX0527,EMP_026,Engineering,2026-06-08,17:42,Pret A Manger,5.34,Personal_Card_Reimbursement,Daily_Expense
TX0528,EMP_018,Sales,2026-06-08,17:48,Vapiano,11.69,Personal_Card_Reimbursement,Daily_Expense
TX0529,EMP_002,Sales,2026-06-08,17:50,REWE Markt,23.88,Personal_Card_Reimbursement,Daily_Expense
TX0530,EMP_027,Engineering,2026-06-08,17:50,Restaurant Adler,25.47,Personal_Card_Reimbursement,Daily_Expense
TX0531,EMP_070,Marketing,2026-06-08,17:58,Pret A Manger,22.28,Personal_Card_Reimbursement,Daily_Expense
TX0532,EMP_044,Engineering,2026-06-08,18:17,REWE Markt,17.63,Personal_Card_Reimbursement,Daily_Expense
TX0533,EMP_032,Engineering,2026-06-08,18:24,Restaurant Adler,28.93,Personal_Card_Reimbursement,Daily_Expense
TX0534,EMP_014,Sales,2026-06-08,18:26,Vapiano,36.98,Personal_Card_Reimbursement,Daily_Expense
TX0535,EMP_015,Sales,2026-06-08,18:31,Restaurant Adler,29.12,Personal_Card_Reimbursement,Daily_Expense
TX0536,EMP_069,Marketing,2026-06-08,18:32,Starbucks,30.71,Personal_Card_Reimbursement,Daily_Expense
TX0537,EMP_063,Marketing,2026-06-08,18:36,Vapiano,36.25,Personal_Card_Reimbursement,Daily_Expense
TX0538,EMP_084,Consulting,2026-06-08,18:40,REWE Markt,7.10,Personal_Card_Reimbursement,Daily_Expense
TX0539,EMP_054,Engineering,2026-06-08,18:45,Restaurant Adler,21.20,Personal_Card_Reimbursement,Daily_Expense
TX0540,EMP_100,Operations,2026-06-08,18:50,REWE Markt,29.99,Personal_Card_Reimbursement,Daily_Expense
TX0541,EMP_071,Consulting,2026-06-08,18:50,Office Depot,78.20,Personal_Card_Reimbursement,Daily_Expense
TX0542,EMP_029,Engineering,2026-06-08,19:10,Vapiano,6.32,Personal_Card_Reimbursement,Daily_Expense
TX0543,EMP_056,Marketing,2026-06-08,19:20,REWE Markt,4.82,Personal_Card_Reimbursement,Daily_Expense
TX0544,EMP_085,Consulting,2026-06-08,19:24,Starbucks,8.73,Personal_Card_Reimbursement,Daily_Expense
TX0545,EMP_009,Sales,2026-06-08,20:14,Hilton Hotel Berlin,93.05,Personal_Card_Reimbursement,Business_Trip
TX0546,EMP_029,Engineering,2026-06-09,08:00,BVG,2.90,Personal_Card_Reimbursement,Daily_Expense
TX0547,EMP_057,Marketing,2026-06-09,08:00,MVV,2.29,Personal_Card_Reimbursement,Daily_Expense
TX0548,EMP_067,Marketing,2026-06-09,08:00,BVG,2.10,Personal_Card_Reimbursement,Daily_Expense
TX0549,EMP_044,Engineering,2026-06-09,08:03,Wiener Linien,2.52,Personal_Card_Reimbursement,Daily_Expense
TX0550,EMP_080,Consulting,2026-06-09,08:04,MVV,3.05,Personal_Card_Reimbursement,Daily_Expense
TX0551,EMP_054,Engineering,2026-06-09,08:05,MVV,2.61,Personal_Card_Reimbursement,Daily_Expense
TX0552,EMP_007,Sales,2026-06-09,08:05,MVV,3.01,Personal_Card_Reimbursement,Daily_Expense
TX0553,EMP_034,Engineering,2026-06-09,08:06,BVG,3.15,Personal_Card_Reimbursement,Daily_Expense
TX0554,EMP_060,Marketing,2026-06-09,08:06,MVV,2.22,Personal_Card_Reimbursement,Daily_Expense
TX0555,EMP_062,Marketing,2026-06-09,08:06,Bolt Operations OU,12.19,Personal_Card_Reimbursement,Daily_Expense
TX0556,EMP_030,Engineering,2026-06-09,08:07,MVV,3.15,Personal_Card_Reimbursement,Daily_Expense
TX0557,EMP_079,Consulting,2026-06-09,08:08,Wiener Linien,2.69,Personal_Card_Reimbursement,Daily_Expense
TX0558,EMP_038,Engineering,2026-06-09,08:11,Uber BV,12.95,Personal_Card_Reimbursement,Daily_Expense
TX0559,EMP_052,Engineering,2026-06-09,08:13,Uber BV,14.42,Personal_Card_Reimbursement,Daily_Expense
TX0560,EMP_016,Sales,2026-06-09,08:13,Metro Paris,3.24,Personal_Card_Reimbursement,Daily_Expense
TX0561,EMP_093,Operations,2026-06-09,08:13,Wiener Linien,2.33,Personal_Card_Reimbursement,Daily_Expense
TX0562,EMP_058,Marketing,2026-06-09,08:15,Wiener Linien,3.48,Personal_Card_Reimbursement,Daily_Expense
TX0563,EMP_051,Engineering,2026-06-09,08:17,Free Now,10.77,Personal_Card_Reimbursement,Daily_Expense
TX0564,EMP_096,Operations,2026-06-09,08:20,Wiener Linien,3.38,Personal_Card_Reimbursement,Daily_Expense
TX0565,EMP_027,Engineering,2026-06-09,08:24,Wiener Linien,2.88,Personal_Card_Reimbursement,Daily_Expense
TX0566,EMP_026,Engineering,2026-06-09,08:27,MVV,2.78,Personal_Card_Reimbursement,Daily_Expense
TX0567,EMP_056,Marketing,2026-06-09,08:28,Bolt Operations OU,12.29,Personal_Card_Reimbursement,Daily_Expense
TX0568,EMP_069,Marketing,2026-06-09,08:28,Free Now,12.22,Personal_Card_Reimbursement,Daily_Expense
TX0569,EMP_033,Engineering,2026-06-09,08:30,Metro Paris,3.06,Personal_Card_Reimbursement,Daily_Expense
TX0570,EMP_039,Engineering,2026-06-09,08:30,Wiener Linien,2.45,Personal_Card_Reimbursement,Daily_Expense
TX0571,EMP_028,Engineering,2026-06-09,08:31,MVV,2.35,Personal_Card_Reimbursement,Daily_Expense
TX0572,EMP_046,Engineering,2026-06-09,08:33,BVG,3.29,Personal_Card_Reimbursement,Daily_Expense
TX0573,EMP_043,Engineering,2026-06-09,08:34,BVG,2.75,Personal_Card_Reimbursement,Daily_Expense
TX0574,EMP_055,Engineering,2026-06-09,08:35,Bolt Operations OU,11.65,Personal_Card_Reimbursement,Daily_Expense
TX0575,EMP_031,Engineering,2026-06-09,08:35,Free Now,12.35,Personal_Card_Reimbursement,Daily_Expense
TX0576,EMP_035,Engineering,2026-06-09,08:36,Bolt Operations OU,11.45,Personal_Card_Reimbursement,Daily_Expense
TX0577,EMP_070,Marketing,2026-06-09,08:36,Metro Paris,3.00,Personal_Card_Reimbursement,Daily_Expense
TX0578,EMP_064,Marketing,2026-06-09,08:36,Wiener Linien,2.76,Personal_Card_Reimbursement,Daily_Expense
TX0579,EMP_010,Sales,2026-06-09,08:36,MVV,3.24,Personal_Card_Reimbursement,Daily_Expense
TX0580,EMP_061,Marketing,2026-06-09,08:37,Uber BV,11.56,Personal_Card_Reimbursement,Daily_Expense
TX0581,EMP_041,Engineering,2026-06-09,08:38,Uber BV,14.15,Personal_Card_Reimbursement,Daily_Expense
TX0582,EMP_042,Engineering,2026-06-09,08:40,Uber BV,12.60,Personal_Card_Reimbursement,Daily_Expense
TX0583,EMP_048,Engineering,2026-06-09,08:40,Bolt Operations OU,9.40,Personal_Card_Reimbursement,Daily_Expense
TX0584,EMP_063,Marketing,2026-06-09,08:41,MVV,3.54,Personal_Card_Reimbursement,Daily_Expense
TX0585,EMP_053,Engineering,2026-06-09,08:42,Metro Paris,2.65,Personal_Card_Reimbursement,Daily_Expense
TX0586,EMP_032,Engineering,2026-06-09,08:44,Free Now,14.54,Personal_Card_Reimbursement,Daily_Expense
TX0587,EMP_084,Consulting,2026-06-09,08:46,Wiener Linien,3.30,Personal_Card_Reimbursement,Daily_Expense
TX0588,EMP_031,Engineering,2026-06-09,11:00,Pret A Manger,4.55,Personal_Card_Reimbursement,Daily_Expense
TX0589,EMP_067,Marketing,2026-06-09,11:07,Starbucks,21.09,Personal_Card_Reimbursement,Daily_Expense
TX0590,EMP_038,Engineering,2026-06-09,11:15,Restaurant Adler,16.78,Personal_Card_Reimbursement,Daily_Expense
TX0591,EMP_078,Consulting,2026-06-09,11:16,Restaurant Adler,35.61,Personal_Card_Reimbursement,Daily_Expense
TX0592,EMP_020,Sales,2026-06-09,11:18,Vapiano,36.37,Personal_Card_Reimbursement,Daily_Expense
TX0593,EMP_100,Operations,2026-06-09,11:48,REWE Markt,8.47,Personal_Card_Reimbursement,Daily_Expense
TX0594,EMP_005,Sales,2026-06-09,12:02,REWE Markt,20.50,Personal_Card_Reimbursement,Daily_Expense
TX0595,EMP_030,Engineering,2026-06-09,12:07,Staples,39.91,Personal_Card_Reimbursement,Daily_Expense
TX0596,EMP_026,Engineering,2026-06-09,12:21,Office Depot,82.68,Personal_Card_Reimbursement,Daily_Expense
TX0597,EMP_004,Sales,2026-06-09,12:30,Starbucks,25.70,Personal_Card_Reimbursement,Daily_Expense
TX0598,EMP_096,Operations,2026-06-09,12:43,Office Depot,10.73,Personal_Card_Reimbursement,Daily_Expense
TX0599,EMP_069,Marketing,2026-06-09,12:46,REWE Markt,28.94,Personal_Card_Reimbursement,Daily_Expense
TX0600,EMP_056,Marketing,2026-06-09,12:53,Starbucks,25.61,Personal_Card_Reimbursement,Daily_Expense
TX0601,EMP_087,Consulting,2026-06-09,13:01,REWE Markt,10.13,Personal_Card_Reimbursement,Daily_Expense
TX0602,EMP_003,Sales,2026-06-09,13:41,Starbucks,11.11,Personal_Card_Reimbursement,Daily_Expense
TX0603,EMP_078,Consulting,2026-06-09,13:42,REWE Markt,34.64,Personal_Card_Reimbursement,Daily_Expense
TX0604,EMP_078,Consulting,2026-06-09,13:43,Vapiano,14.00,Personal_Card_Reimbursement,Daily_Expense
TX0605,EMP_074,Consulting,2026-06-09,14:17,Pret A Manger,26.01,Personal_Card_Reimbursement,Daily_Expense
TX0606,EMP_093,Operations,2026-06-09,14:19,Pret A Manger,18.42,Personal_Card_Reimbursement,Daily_Expense
TX0607,EMP_004,Sales,2026-06-09,14:56,Vapiano,13.66,Personal_Card_Reimbursement,Daily_Expense
TX0608,EMP_044,Engineering,2026-06-09,14:56,Staples,63.52,Personal_Card_Reimbursement,Daily_Expense
TX0609,EMP_017,Sales,2026-06-09,15:00,Starbucks,25.17,Personal_Card_Reimbursement,Daily_Expense
TX0610,EMP_081,Consulting,2026-06-09,15:02,REWE Markt,32.58,Personal_Card_Reimbursement,Daily_Expense
TX0611,EMP_067,Marketing,2026-06-09,15:10,Vapiano,27.92,Personal_Card_Reimbursement,Daily_Expense
TX0612,EMP_095,Operations,2026-06-09,15:13,Pret A Manger,29.00,Personal_Card_Reimbursement,Daily_Expense
TX0613,EMP_020,Sales,2026-06-09,15:26,Staples,60.42,Personal_Card_Reimbursement,Daily_Expense
TX0614,EMP_069,Marketing,2026-06-09,15:36,Restaurant Adler,13.02,Personal_Card_Reimbursement,Daily_Expense
TX0615,EMP_024,Sales,2026-06-09,15:55,Starbucks,6.66,Personal_Card_Reimbursement,Daily_Expense
TX0616,EMP_042,Engineering,2026-06-09,16:04,Vapiano,24.16,Personal_Card_Reimbursement,Daily_Expense
TX0617,EMP_030,Engineering,2026-06-09,16:09,Pret A Manger,32.44,Personal_Card_Reimbursement,Daily_Expense
TX0618,EMP_070,Marketing,2026-06-09,16:16,Starbucks,10.69,Personal_Card_Reimbursement,Daily_Expense
TX0619,EMP_087,Consulting,2026-06-09,16:23,Pret A Manger,23.75,Personal_Card_Reimbursement,Daily_Expense
TX0620,EMP_036,Engineering,2026-06-09,16:38,Restaurant Adler,10.35,Personal_Card_Reimbursement,Daily_Expense
TX0621,EMP_076,Consulting,2026-06-09,16:44,Restaurant Adler,7.07,Personal_Card_Reimbursement,Daily_Expense
TX0622,EMP_057,Marketing,2026-06-09,16:46,Starbucks,27.43,Personal_Card_Reimbursement,Daily_Expense
TX0623,EMP_024,Sales,2026-06-09,16:47,Uber BV,312.23,Personal_Card_Reimbursement,Business_Trip
TX0624,EMP_056,Marketing,2026-06-09,16:56,Restaurant Adler,21.16,Personal_Card_Reimbursement,Daily_Expense
TX0625,EMP_097,Operations,2026-06-09,17:01,Starbucks,36.23,Personal_Card_Reimbursement,Daily_Expense
TX0626,EMP_022,Sales,2026-06-09,17:05,Vapiano,8.29,Personal_Card_Reimbursement,Daily_Expense
TX0627,EMP_029,Engineering,2026-06-09,17:13,Restaurant Adler,33.35,Personal_Card_Reimbursement,Daily_Expense
TX0628,EMP_086,Consulting,2026-06-09,17:20,REWE Markt,12.02,Personal_Card_Reimbursement,Daily_Expense
TX0629,EMP_098,Operations,2026-06-09,17:28,REWE Markt,37.42,Personal_Card_Reimbursement,Daily_Expense
TX0630,EMP_014,Sales,2026-06-09,17:41,Pret A Manger,32.18,Personal_Card_Reimbursement,Daily_Expense
TX0631,EMP_037,Engineering,2026-06-09,18:00,Starbucks,31.85,Personal_Card_Reimbursement,Daily_Expense
TX0632,EMP_009,Sales,2026-06-09,18:06,REWE Markt,14.25,Personal_Card_Reimbursement,Daily_Expense
TX0633,EMP_047,Engineering,2026-06-09,18:32,REWE Markt,16.52,Personal_Card_Reimbursement,Daily_Expense
TX0634,EMP_016,Sales,2026-06-09,18:43,Office Depot,63.39,Personal_Card_Reimbursement,Daily_Expense
TX0635,EMP_028,Engineering,2026-06-09,19:00,Restaurant Adler,9.84,Personal_Card_Reimbursement,Daily_Expense
TX0636,EMP_090,Consulting,2026-06-09,19:05,Restaurant Adler,5.98,Personal_Card_Reimbursement,Daily_Expense
TX0637,EMP_093,Operations,2026-06-09,19:07,Starbucks,17.98,Personal_Card_Reimbursement,Daily_Expense
TX0638,EMP_009,Sales,2026-06-09,19:08,City Parkhaus 24,199.69,Personal_Card_Reimbursement,Daily_Expense
TX0639,EMP_050,Engineering,2026-06-09,19:09,Vapiano,27.23,Personal_Card_Reimbursement,Daily_Expense
TX0640,EMP_017,Sales,2026-06-09,19:28,Restaurant Adler,25.75,Personal_Card_Reimbursement,Daily_Expense
TX0641,EMP_051,Engineering,2026-06-09,19:30,REWE Markt,22.77,Personal_Card_Reimbursement,Daily_Expense
TX0642,EMP_093,Operations,2026-06-09,19:48,Starbucks,11.95,Personal_Card_Reimbursement,Daily_Expense
TX0643,EMP_076,Consulting,2026-06-09,19:57,Vapiano,22.75,Personal_Card_Reimbursement,Daily_Expense
TX0644,EMP_077,Consulting,2026-06-10,07:51,QuickPark Flughafen,119.30,Personal_Card_Reimbursement,Business_Trip
TX0645,EMP_054,Engineering,2026-06-10,08:00,MVV,3.05,Personal_Card_Reimbursement,Daily_Expense
TX0646,EMP_060,Marketing,2026-06-10,08:00,MVV,2.98,Personal_Card_Reimbursement,Daily_Expense
TX0647,EMP_062,Marketing,2026-06-10,08:01,Bolt Operations OU,9.60,Personal_Card_Reimbursement,Daily_Expense
TX0648,EMP_080,Consulting,2026-06-10,08:01,MVV,2.98,Personal_Card_Reimbursement,Daily_Expense
TX0649,EMP_030,Engineering,2026-06-10,08:02,MVV,2.32,Personal_Card_Reimbursement,Daily_Expense
TX0650,EMP_057,Marketing,2026-06-10,08:02,MVV,3.24,Personal_Card_Reimbursement,Daily_Expense
TX0651,EMP_034,Engineering,2026-06-10,08:04,BVG,2.35,Personal_Card_Reimbursement,Daily_Expense
TX0652,EMP_037,Engineering,2026-06-10,08:04,Uber BV,14.33,Personal_Card_Reimbursement,Daily_Expense
TX0653,EMP_029,Engineering,2026-06-10,08:05,BVG,2.69,Personal_Card_Reimbursement,Daily_Expense
TX0654,EMP_067,Marketing,2026-06-10,08:06,BVG,2.90,Personal_Card_Reimbursement,Daily_Expense
TX0655,EMP_058,Marketing,2026-06-10,08:08,Wiener Linien,2.58,Personal_Card_Reimbursement,Daily_Expense
TX0656,EMP_011,Sales,2026-06-10,08:10,Metro Paris,3.44,Personal_Card_Reimbursement,Daily_Expense
TX0657,EMP_038,Engineering,2026-06-10,08:11,Uber BV,10.08,Personal_Card_Reimbursement,Daily_Expense
TX0658,EMP_016,Sales,2026-06-10,08:11,Metro Paris,3.04,Personal_Card_Reimbursement,Daily_Expense
TX0659,EMP_052,Engineering,2026-06-10,08:12,Uber BV,11.47,Personal_Card_Reimbursement,Daily_Expense
TX0660,EMP_007,Sales,2026-06-10,08:12,MVV,2.01,Personal_Card_Reimbursement,Daily_Expense
TX0661,EMP_049,Engineering,2026-06-10,08:13,Wiener Linien,2.76,Personal_Card_Reimbursement,Daily_Expense
TX0662,EMP_068,Marketing,2026-06-10,08:16,Wiener Linien,2.97,Personal_Card_Reimbursement,Daily_Expense
TX0663,EMP_051,Engineering,2026-06-10,08:18,Free Now,10.20,Personal_Card_Reimbursement,Daily_Expense
TX0664,EMP_059,Marketing,2026-06-10,08:18,Bolt Operations OU,14.14,Personal_Card_Reimbursement,Daily_Expense
TX0665,EMP_069,Marketing,2026-06-10,08:20,Free Now,14.87,Personal_Card_Reimbursement,Daily_Expense
TX0666,EMP_056,Marketing,2026-06-10,08:22,Bolt Operations OU,12.22,Personal_Card_Reimbursement,Daily_Expense
TX0667,EMP_096,Operations,2026-06-10,08:26,Wiener Linien,2.31,Personal_Card_Reimbursement,Daily_Expense
TX0668,EMP_046,Engineering,2026-06-10,08:28,BVG,2.20,Personal_Card_Reimbursement,Daily_Expense
TX0669,EMP_028,Engineering,2026-06-10,08:29,MVV,2.59,Personal_Card_Reimbursement,Daily_Expense
TX0670,EMP_070,Marketing,2026-06-10,08:29,Metro Paris,2.80,Personal_Card_Reimbursement,Daily_Expense
TX0671,EMP_027,Engineering,2026-06-10,08:31,Wiener Linien,2.72,Personal_Card_Reimbursement,Daily_Expense
TX0672,EMP_064,Marketing,2026-06-10,08:31,Wiener Linien,3.43,Personal_Card_Reimbursement,Daily_Expense
TX0673,EMP_033,Engineering,2026-06-10,08:39,Metro Paris,3.42,Personal_Card_Reimbursement,Daily_Expense
TX0674,EMP_047,Engineering,2026-06-10,08:39,Free Now,13.69,Personal_Card_Reimbursement,Daily_Expense
TX0675,EMP_032,Engineering,2026-06-10,08:40,Free Now,14.92,Personal_Card_Reimbursement,Daily_Expense
TX0676,EMP_061,Marketing,2026-06-10,08:40,Uber BV,11.07,Personal_Card_Reimbursement,Daily_Expense
TX0677,EMP_035,Engineering,2026-06-10,08:41,Bolt Operations OU,9.22,Personal_Card_Reimbursement,Daily_Expense
TX0678,EMP_053,Engineering,2026-06-10,08:42,Metro Paris,3.37,Personal_Card_Reimbursement,Daily_Expense
TX0679,EMP_048,Engineering,2026-06-10,08:43,Bolt Operations OU,11.32,Personal_Card_Reimbursement,Daily_Expense
TX0680,EMP_043,Engineering,2026-06-10,08:46,BVG,2.67,Personal_Card_Reimbursement,Daily_Expense
TX0681,EMP_084,Consulting,2026-06-10,08:49,Wiener Linien,2.14,Personal_Card_Reimbursement,Daily_Expense
TX0682,EMP_064,Marketing,2026-06-10,11:06,Office Depot,85.39,Personal_Card_Reimbursement,Daily_Expense
TX0683,EMP_090,Consulting,2026-06-10,11:23,Restaurant Adler,9.76,Personal_Card_Reimbursement,Daily_Expense
TX0684,EMP_006,Sales,2026-06-10,11:35,Vapiano,22.29,Personal_Card_Reimbursement,Daily_Expense
TX0685,EMP_030,Engineering,2026-06-10,11:37,Restaurant Adler,11.18,Personal_Card_Reimbursement,Daily_Expense
TX0686,EMP_053,Engineering,2026-06-10,11:38,Starbucks,24.76,Personal_Card_Reimbursement,Daily_Expense
TX0687,EMP_016,Sales,2026-06-10,11:40,Office Depot,77.96,Personal_Card_Reimbursement,Daily_Expense
TX0688,EMP_064,Marketing,2026-06-10,11:44,Pret A Manger,22.99,Personal_Card_Reimbursement,Daily_Expense
TX0689,EMP_010,Sales,2026-06-10,12:10,City Parkhaus 24,181.84,Personal_Card_Reimbursement,Daily_Expense
TX0690,EMP_057,Marketing,2026-06-10,12:22,Restaurant Adler,20.47,Personal_Card_Reimbursement,Daily_Expense
TX0691,EMP_068,Marketing,2026-06-10,12:34,REWE Markt,10.65,Personal_Card_Reimbursement,Daily_Expense
TX0692,EMP_030,Engineering,2026-06-10,12:44,Staples,12.09,Personal_Card_Reimbursement,Daily_Expense
TX0693,EMP_052,Engineering,2026-06-10,12:45,Restaurant Adler,29.26,Personal_Card_Reimbursement,Daily_Expense
TX0694,EMP_050,Engineering,2026-06-10,13:13,Staples,45.21,Personal_Card_Reimbursement,Daily_Expense
TX0695,EMP_085,Consulting,2026-06-10,13:35,REWE Markt,25.26,Personal_Card_Reimbursement,Daily_Expense
TX0696,EMP_077,Consulting,2026-06-10,13:45,Vapiano,14.17,Personal_Card_Reimbursement,Daily_Expense
TX0697,EMP_093,Operations,2026-06-10,14:33,Pret A Manger,17.10,Personal_Card_Reimbursement,Daily_Expense
TX0698,EMP_086,Consulting,2026-06-10,14:38,Staples,65.70,Personal_Card_Reimbursement,Daily_Expense
TX0699,EMP_056,Marketing,2026-06-10,15:05,Pret A Manger,12.81,Personal_Card_Reimbursement,Daily_Expense
TX0700,EMP_096,Operations,2026-06-10,15:32,Starbucks,15.99,Personal_Card_Reimbursement,Daily_Expense
TX0701,EMP_013,Sales,2026-06-10,15:38,Lufthansa,289.19,TMC_Corporate,Business_Trip
TX0702,EMP_086,Consulting,2026-06-10,15:40,REWE Markt,22.79,Personal_Card_Reimbursement,Daily_Expense
TX0703,EMP_019,Sales,2026-06-10,15:54,Restaurant Adler,29.38,Personal_Card_Reimbursement,Daily_Expense
TX0704,EMP_043,Engineering,2026-06-10,15:57,Vapiano,29.36,Personal_Card_Reimbursement,Daily_Expense
TX0705,EMP_030,Engineering,2026-06-10,15:58,Restaurant Adler,33.28,Personal_Card_Reimbursement,Daily_Expense
TX0706,EMP_036,Engineering,2026-06-10,16:02,REWE Markt,8.03,Personal_Card_Reimbursement,Daily_Expense
TX0707,EMP_034,Engineering,2026-06-10,16:04,Restaurant Adler,7.16,Personal_Card_Reimbursement,Daily_Expense
TX0708,EMP_063,Marketing,2026-06-10,16:51,Starbucks,37.38,Personal_Card_Reimbursement,Daily_Expense
TX0709,EMP_033,Engineering,2026-06-10,16:53,REWE Markt,20.10,Personal_Card_Reimbursement,Daily_Expense
TX0710,EMP_057,Marketing,2026-06-10,16:57,REWE Markt,25.94,Personal_Card_Reimbursement,Daily_Expense
TX0711,EMP_065,Marketing,2026-06-10,16:58,REWE Markt,34.91,Personal_Card_Reimbursement,Daily_Expense
TX0712,EMP_024,Sales,2026-06-10,17:17,Free Now,407.28,Personal_Card_Reimbursement,Business_Trip
TX0713,EMP_041,Engineering,2026-06-10,17:17,Pret A Manger,28.21,Personal_Card_Reimbursement,Daily_Expense
TX0714,EMP_003,Sales,2026-06-10,17:37,Vapiano,25.92,Personal_Card_Reimbursement,Daily_Expense
TX0715,EMP_004,Sales,2026-06-10,17:40,REWE Markt,27.88,Personal_Card_Reimbursement,Daily_Expense
TX0716,EMP_080,Consulting,2026-06-10,18:24,Pret A Manger,9.41,Personal_Card_Reimbursement,Daily_Expense
TX0717,EMP_064,Marketing,2026-06-10,18:29,Vapiano,24.02,Personal_Card_Reimbursement,Daily_Expense
TX0718,EMP_026,Engineering,2026-06-10,18:32,Restaurant Adler,23.92,Personal_Card_Reimbursement,Daily_Expense
TX0719,EMP_090,Consulting,2026-06-10,18:32,Vapiano,19.37,Personal_Card_Reimbursement,Daily_Expense
TX0720,EMP_062,Marketing,2026-06-10,18:43,Starbucks,36.68,Personal_Card_Reimbursement,Daily_Expense
TX0721,EMP_007,Sales,2026-06-10,18:45,Restaurant Adler,15.29,Personal_Card_Reimbursement,Daily_Expense
TX0722,EMP_027,Engineering,2026-06-10,19:38,REWE Markt,19.10,Personal_Card_Reimbursement,Daily_Expense
TX0723,EMP_074,Consulting,2026-06-10,19:41,Starbucks,36.24,Personal_Card_Reimbursement,Daily_Expense
TX0724,EMP_068,Marketing,2026-06-10,19:45,Snack Automat 77,108.65,Personal_Card_Reimbursement,Business_Trip
TX0725,EMP_080,Consulting,2026-06-10,19:52,Starbucks,28.51,Personal_Card_Reimbursement,Daily_Expense
TX0726,EMP_017,Sales,2026-06-10,19:58,Hilton Hotel Berlin,287.38,Personal_Card_Reimbursement,Business_Trip
TX0727,EMP_008,Sales,2026-06-10,20:25,Snack Automat 77,152.87,TMC_Corporate,Business_Trip
TX0728,EMP_037,Engineering,2026-06-10,22:49,Airbnb Payments,73.67,Personal_Card_Reimbursement,Business_Trip
TX0729,EMP_029,Engineering,2026-06-11,08:00,BVG,2.35,Personal_Card_Reimbursement,Daily_Expense
TX0730,EMP_060,Marketing,2026-06-11,08:00,MVV,2.35,Personal_Card_Reimbursement,Daily_Expense
TX0731,EMP_067,Marketing,2026-06-11,08:00,BVG,2.60,Personal_Card_Reimbursement,Daily_Expense
TX0732,EMP_080,Consulting,2026-06-11,08:00,MVV,2.69,Personal_Card_Reimbursement,Daily_Expense
TX0733,EMP_030,Engineering,2026-06-11,08:01,MVV,3.06,Personal_Card_Reimbursement,Daily_Expense
TX0734,EMP_049,Engineering,2026-06-11,08:02,Wiener Linien,2.65,Personal_Card_Reimbursement,Daily_Expense
TX0735,EMP_044,Engineering,2026-06-11,08:03,Wiener Linien,3.41,Personal_Card_Reimbursement,Daily_Expense
TX0736,EMP_037,Engineering,2026-06-11,08:04,Uber BV,11.72,Personal_Card_Reimbursement,Daily_Expense
TX0737,EMP_057,Marketing,2026-06-11,08:07,MVV,2.32,Personal_Card_Reimbursement,Daily_Expense
TX0738,EMP_068,Marketing,2026-06-11,08:07,Wiener Linien,2.20,Personal_Card_Reimbursement,Daily_Expense
TX0739,EMP_058,Marketing,2026-06-11,08:07,Wiener Linien,2.32,Personal_Card_Reimbursement,Daily_Expense
TX0740,EMP_062,Marketing,2026-06-11,08:08,Bolt Operations OU,9.60,Personal_Card_Reimbursement,Daily_Expense
TX0741,EMP_079,Consulting,2026-06-11,08:09,Wiener Linien,2.51,Personal_Card_Reimbursement,Daily_Expense
TX0742,EMP_052,Engineering,2026-06-11,08:11,Uber BV,14.82,Personal_Card_Reimbursement,Daily_Expense
TX0743,EMP_051,Engineering,2026-06-11,08:14,Free Now,14.83,Personal_Card_Reimbursement,Daily_Expense
TX0744,EMP_016,Sales,2026-06-11,08:14,Metro Paris,2.82,Personal_Card_Reimbursement,Daily_Expense
TX0745,EMP_007,Sales,2026-06-11,08:14,MVV,2.10,Personal_Card_Reimbursement,Daily_Expense
TX0746,EMP_034,Engineering,2026-06-11,08:15,BVG,2.87,Personal_Card_Reimbursement,Daily_Expense
TX0747,EMP_093,Operations,2026-06-11,08:19,Wiener Linien,2.85,Personal_Card_Reimbursement,Daily_Expense
TX0748,EMP_050,Engineering,2026-06-11,08:21,Metro Paris,3.18,Personal_Card_Reimbursement,Daily_Expense
TX0749,EMP_028,Engineering,2026-06-11,08:21,MVV,3.20,Personal_Card_Reimbursement,Daily_Expense
TX0750,EMP_056,Marketing,2026-06-11,08:21,Bolt Operations OU,12.12,Personal_Card_Reimbursement,Daily_Expense
TX0751,EMP_031,Engineering,2026-06-11,08:25,Free Now,14.17,Personal_Card_Reimbursement,Daily_Expense
TX0752,EMP_027,Engineering,2026-06-11,08:26,Wiener Linien,2.05,Personal_Card_Reimbursement,Daily_Expense
TX0753,EMP_070,Marketing,2026-06-11,08:29,Metro Paris,2.93,Personal_Card_Reimbursement,Daily_Expense
